#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
16115879086259255.bmp,141559,"{}",4,0,"{""name"":""point"",""cx"":153,""cy"":108}","{}"
16115879086259255.bmp,141559,"{}",4,1,"{""name"":""point"",""cx"":243,""cy"":76}","{}"
16115879086259255.bmp,141559,"{}",4,2,"{""name"":""point"",""cx"":285,""cy"":78}","{}"
16115879086259255.bmp,141559,"{}",4,3,"{""name"":""point"",""cx"":373,""cy"":98}","{}"
16115879086273482.bmp,141263,"{}",4,0,"{""name"":""point"",""cx"":153,""cy"":109}","{}"
16115879086273482.bmp,141263,"{}",4,1,"{""name"":""point"",""cx"":245,""cy"":72}","{}"
16115879086273482.bmp,141263,"{}",4,2,"{""name"":""point"",""cx"":286,""cy"":76}","{}"
16115879086273482.bmp,141263,"{}",4,3,"{""name"":""point"",""cx"":375,""cy"":97}","{}"
16115879086305754.bmp,142920,"{}",4,0,"{""name"":""point"",""cx"":154,""cy"":107}","{}"
16115879086305754.bmp,142920,"{}",4,1,"{""name"":""point"",""cx"":239,""cy"":81}","{}"
16115879086305754.bmp,142920,"{}",4,2,"{""name"":""point"",""cx"":288,""cy"":78}","{}"
16115879086305754.bmp,142920,"{}",4,3,"{""name"":""point"",""cx"":371,""cy"":96}","{}"
16115879086334162.bmp,143335,"{}",4,0,"{""name"":""point"",""cx"":157,""cy"":104}","{}"
16115879086334162.bmp,143335,"{}",4,1,"{""name"":""point"",""cx"":237,""cy"":80}","{}"
16115879086334162.bmp,143335,"{}",4,2,"{""name"":""point"",""cx"":289,""cy"":75}","{}"
16115879086334162.bmp,143335,"{}",4,3,"{""name"":""point"",""cx"":371,""cy"":95}","{}"
16115879086348262.bmp,143492,"{}",4,0,"{""name"":""point"",""cx"":156,""cy"":104}","{}"
16115879086348262.bmp,143492,"{}",4,1,"{""name"":""point"",""cx"":233,""cy"":80}","{}"
16115879086348262.bmp,143492,"{}",4,2,"{""name"":""point"",""cx"":291,""cy"":77}","{}"
16115879086348262.bmp,143492,"{}",4,3,"{""name"":""point"",""cx"":371,""cy"":92}","{}"
16115879086362686.bmp,144636,"{}",4,0,"{""name"":""point"",""cx"":153,""cy"":104}","{}"
16115879086362686.bmp,144636,"{}",4,1,"{""name"":""point"",""cx"":235,""cy"":82}","{}"
16115879086362686.bmp,144636,"{}",4,2,"{""name"":""point"",""cx"":290,""cy"":77}","{}"
16115879086362686.bmp,144636,"{}",4,3,"{""name"":""point"",""cx"":369,""cy"":90}","{}"
16115879086392448.bmp,146482,"{}",4,0,"{""name"":""point"",""cx"":156,""cy"":101}","{}"
16115879086392448.bmp,146482,"{}",4,1,"{""name"":""point"",""cx"":237,""cy"":81}","{}"
16115879086392448.bmp,146482,"{}",4,2,"{""name"":""point"",""cx"":290,""cy"":77}","{}"
16115879086392448.bmp,146482,"{}",4,3,"{""name"":""point"",""cx"":368,""cy"":87}","{}"
16115879086406553.bmp,147097,"{}",4,0,"{""name"":""point"",""cx"":153,""cy"":104}","{}"
16115879086406553.bmp,147097,"{}",4,1,"{""name"":""point"",""cx"":233,""cy"":77}","{}"
16115879086406553.bmp,147097,"{}",4,2,"{""name"":""point"",""cx"":290,""cy"":73}","{}"
16115879086406553.bmp,147097,"{}",4,3,"{""name"":""point"",""cx"":367,""cy"":89}","{}"
16115879087500064.bmp,76013,"{}",4,0,"{""name"":""point"",""cx"":281,""cy"":102}","{}"
16115879087500064.bmp,76013,"{}",4,1,"{""name"":""point"",""cx"":318,""cy"":110}","{}"
16115879087500064.bmp,76013,"{}",4,2,"{""name"":""point"",""cx"":395,""cy"":163}","{}"
16115879087500064.bmp,76013,"{}",4,3,"{""name"":""point"",""cx"":428,""cy"":226}","{}"
16115879087527518.bmp,81403,"{}",4,0,"{""name"":""point"",""cx"":267,""cy"":101}","{}"
16115879087527518.bmp,81403,"{}",4,1,"{""name"":""point"",""cx"":339,""cy"":128}","{}"
16115879087527518.bmp,81403,"{}",4,2,"{""name"":""point"",""cx"":386,""cy"":162}","{}"
16115879087527518.bmp,81403,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":228}","{}"
16115879087559402.bmp,87733,"{}",4,0,"{""name"":""point"",""cx"":265,""cy"":101}","{}"
16115879087559402.bmp,87733,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":125}","{}"
16115879087559402.bmp,87733,"{}",4,2,"{""name"":""point"",""cx"":389,""cy"":158}","{}"
16115879087559402.bmp,87733,"{}",4,3,"{""name"":""point"",""cx"":433,""cy"":227}","{}"
16115879087575016.bmp,90722,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":100}","{}"
16115879087575016.bmp,90722,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":128}","{}"
16115879087575016.bmp,90722,"{}",4,2,"{""name"":""point"",""cx"":391,""cy"":159}","{}"
16115879087575016.bmp,90722,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":218}","{}"
16115879087589176.bmp,91430,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":103}","{}"
16115879087589176.bmp,91430,"{}",4,1,"{""name"":""point"",""cx"":346,""cy"":124}","{}"
16115879087589176.bmp,91430,"{}",4,2,"{""name"":""point"",""cx"":397,""cy"":159}","{}"
16115879087589176.bmp,91430,"{}",4,3,"{""name"":""point"",""cx"":434,""cy"":203}","{}"
16115879087603388.bmp,91253,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":101}","{}"
16115879087603388.bmp,91253,"{}",4,1,"{""name"":""point"",""cx"":345,""cy"":121}","{}"
16115879087603388.bmp,91253,"{}",4,2,"{""name"":""point"",""cx"":400,""cy"":158}","{}"
16115879087603388.bmp,91253,"{}",4,3,"{""name"":""point"",""cx"":436,""cy"":202}","{}"
16115879087617788.bmp,92112,"{}",4,0,"{""name"":""point"",""cx"":276,""cy"":98}","{}"
16115879087617788.bmp,92112,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":117}","{}"
16115879087617788.bmp,92112,"{}",4,2,"{""name"":""point"",""cx"":409,""cy"":161}","{}"
16115879087617788.bmp,92112,"{}",4,3,"{""name"":""point"",""cx"":430,""cy"":186}","{}"
16115879088735785.bmp,139463,"{}",4,0,"{""name"":""point"",""cx"":279,""cy"":102}","{}"
16115879088735785.bmp,139463,"{}",4,1,"{""name"":""point"",""cx"":311,""cy"":106}","{}"
16115879088735785.bmp,139463,"{}",4,2,"{""name"":""point"",""cx"":392,""cy"":165}","{}"
16115879088735785.bmp,139463,"{}",4,3,"{""name"":""point"",""cx"":425,""cy"":227}","{}"
16115879088750942.bmp,139236,"{}",4,0,"{""name"":""point"",""cx"":279,""cy"":101}","{}"
16115879088750942.bmp,139236,"{}",4,1,"{""name"":""point"",""cx"":312,""cy"":106}","{}"
16115879088750942.bmp,139236,"{}",4,2,"{""name"":""point"",""cx"":395,""cy"":164}","{}"
16115879088750942.bmp,139236,"{}",4,3,"{""name"":""point"",""cx"":428,""cy"":225}","{}"
16115879088766022.bmp,139510,"{}",4,0,"{""name"":""point"",""cx"":276,""cy"":101}","{}"
16115879088766022.bmp,139510,"{}",4,1,"{""name"":""point"",""cx"":318,""cy"":110}","{}"
16115879088766022.bmp,139510,"{}",4,2,"{""name"":""point"",""cx"":393,""cy"":160}","{}"
16115879088766022.bmp,139510,"{}",4,3,"{""name"":""point"",""cx"":426,""cy"":229}","{}"
16115879088783188.bmp,139522,"{}",4,0,"{""name"":""point"",""cx"":276,""cy"":100}","{}"
16115879088783188.bmp,139522,"{}",4,1,"{""name"":""point"",""cx"":323,""cy"":112}","{}"
16115879088783188.bmp,139522,"{}",4,2,"{""name"":""point"",""cx"":390,""cy"":157}","{}"
16115879088783188.bmp,139522,"{}",4,3,"{""name"":""point"",""cx"":423,""cy"":230}","{}"
16115879088815687.bmp,138909,"{}",4,0,"{""name"":""point"",""cx"":273,""cy"":103}","{}"
16115879088815687.bmp,138909,"{}",4,1,"{""name"":""point"",""cx"":323,""cy"":113}","{}"
16115879088815687.bmp,138909,"{}",4,2,"{""name"":""point"",""cx"":383,""cy"":160}","{}"
16115879088815687.bmp,138909,"{}",4,3,"{""name"":""point"",""cx"":428,""cy"":224}","{}"
16115879088860998.bmp,138624,"{}",4,0,"{""name"":""point"",""cx"":269,""cy"":102}","{}"
16115879088860998.bmp,138624,"{}",4,1,"{""name"":""point"",""cx"":332,""cy"":118}","{}"
16115879088860998.bmp,138624,"{}",4,2,"{""name"":""point"",""cx"":383,""cy"":161}","{}"
16115879088860998.bmp,138624,"{}",4,3,"{""name"":""point"",""cx"":428,""cy"":224}","{}"
16115879088875978.bmp,138275,"{}",4,0,"{""name"":""point"",""cx"":275,""cy"":100}","{}"
16115879088875978.bmp,138275,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":120}","{}"
16115879088875978.bmp,138275,"{}",4,2,"{""name"":""point"",""cx"":382,""cy"":159}","{}"
16115879088875978.bmp,138275,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":228}","{}"
16115879088891146.bmp,138193,"{}",4,0,"{""name"":""point"",""cx"":267,""cy"":101}","{}"
16115879088891146.bmp,138193,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":128}","{}"
16115879088891146.bmp,138193,"{}",4,2,"{""name"":""point"",""cx"":381,""cy"":158}","{}"
16115879088891146.bmp,138193,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":230}","{}"
16115879088906317.bmp,137904,"{}",4,0,"{""name"":""point"",""cx"":267,""cy"":104}","{}"
16115879088906317.bmp,137904,"{}",4,1,"{""name"":""point"",""cx"":346,""cy"":124}","{}"
16115879088906317.bmp,137904,"{}",4,2,"{""name"":""point"",""cx"":381,""cy"":159}","{}"
16115879088906317.bmp,137904,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":230}","{}"
16115879088921497.bmp,138383,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":103}","{}"
16115879088921497.bmp,138383,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":127}","{}"
16115879088921497.bmp,138383,"{}",4,2,"{""name"":""point"",""cx"":383,""cy"":160}","{}"
16115879088921497.bmp,138383,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":230}","{}"
16115879088936756.bmp,139661,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":102}","{}"
16115879088936756.bmp,139661,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":129}","{}"
16115879088936756.bmp,139661,"{}",4,2,"{""name"":""point"",""cx"":382,""cy"":159}","{}"
16115879088936756.bmp,139661,"{}",4,3,"{""name"":""point"",""cx"":430,""cy"":232}","{}"
16115879088951895.bmp,140152,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":104}","{}"
16115879088951895.bmp,140152,"{}",4,1,"{""name"":""point"",""cx"":345,""cy"":132}","{}"
16115879088951895.bmp,140152,"{}",4,2,"{""name"":""point"",""cx"":382,""cy"":158}","{}"
16115879088951895.bmp,140152,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":229}","{}"
16115879088966908.bmp,139234,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":103}","{}"
16115879088966908.bmp,139234,"{}",4,1,"{""name"":""point"",""cx"":344,""cy"":130}","{}"
16115879088966908.bmp,139234,"{}",4,2,"{""name"":""point"",""cx"":383,""cy"":159}","{}"
16115879088966908.bmp,139234,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":228}","{}"
16115879089012513.bmp,137754,"{}",4,0,"{""name"":""point"",""cx"":263,""cy"":103}","{}"
16115879089012513.bmp,137754,"{}",4,1,"{""name"":""point"",""cx"":346,""cy"":132}","{}"
16115879089012513.bmp,137754,"{}",4,2,"{""name"":""point"",""cx"":382,""cy"":157}","{}"
16115879089012513.bmp,137754,"{}",4,3,"{""name"":""point"",""cx"":434,""cy"":224}","{}"
16115879089027498.bmp,137358,"{}",4,0,"{""name"":""point"",""cx"":271,""cy"":101}","{}"
16115879089027498.bmp,137358,"{}",4,1,"{""name"":""point"",""cx"":346,""cy"":130}","{}"
16115879089027498.bmp,137358,"{}",4,2,"{""name"":""point"",""cx"":385,""cy"":158}","{}"
16115879089027498.bmp,137358,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":226}","{}"
16115879089057744.bmp,136300,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":102}","{}"
16115879089057744.bmp,136300,"{}",4,1,"{""name"":""point"",""cx"":345,""cy"":130}","{}"
16115879089057744.bmp,136300,"{}",4,2,"{""name"":""point"",""cx"":386,""cy"":161}","{}"
16115879089057744.bmp,136300,"{}",4,3,"{""name"":""point"",""cx"":434,""cy"":230}","{}"
16115879089071872.bmp,135715,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":103}","{}"
16115879089071872.bmp,135715,"{}",4,1,"{""name"":""point"",""cx"":345,""cy"":130}","{}"
16115879089071872.bmp,135715,"{}",4,2,"{""name"":""point"",""cx"":387,""cy"":160}","{}"
16115879089071872.bmp,135715,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":227}","{}"
16115879089085958.bmp,135897,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":101}","{}"
16115879089085958.bmp,135897,"{}",4,1,"{""name"":""point"",""cx"":344,""cy"":130}","{}"
16115879089085958.bmp,135897,"{}",4,2,"{""name"":""point"",""cx"":387,""cy"":161}","{}"
16115879089085958.bmp,135897,"{}",4,3,"{""name"":""point"",""cx"":437,""cy"":219}","{}"
16115879089115827.bmp,134798,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":101}","{}"
16115879089115827.bmp,134798,"{}",4,1,"{""name"":""point"",""cx"":348,""cy"":125}","{}"
16115879089115827.bmp,134798,"{}",4,2,"{""name"":""point"",""cx"":389,""cy"":161}","{}"
16115879089115827.bmp,134798,"{}",4,3,"{""name"":""point"",""cx"":437,""cy"":216}","{}"
16115879089130187.bmp,134465,"{}",4,0,"{""name"":""point"",""cx"":270,""cy"":100}","{}"
16115879089130187.bmp,134465,"{}",4,1,"{""name"":""point"",""cx"":341,""cy"":129}","{}"
16115879089130187.bmp,134465,"{}",4,2,"{""name"":""point"",""cx"":390,""cy"":160}","{}"
16115879089130187.bmp,134465,"{}",4,3,"{""name"":""point"",""cx"":437,""cy"":210}","{}"
16115879089144354.bmp,134558,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":102}","{}"
16115879089144354.bmp,134558,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":127}","{}"
16115879089144354.bmp,134558,"{}",4,2,"{""name"":""point"",""cx"":390,""cy"":161}","{}"
16115879089144354.bmp,134558,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":215}","{}"
16115879089158525.bmp,135193,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":102}","{}"
16115879089158525.bmp,135193,"{}",4,1,"{""name"":""point"",""cx"":347,""cy"":126}","{}"
16115879089158525.bmp,135193,"{}",4,2,"{""name"":""point"",""cx"":394,""cy"":159}","{}"
16115879089158525.bmp,135193,"{}",4,3,"{""name"":""point"",""cx"":436,""cy"":208}","{}"
16115879089172747.bmp,135994,"{}",4,0,"{""name"":""point"",""cx"":270,""cy"":100}","{}"
16115879089172747.bmp,135994,"{}",4,1,"{""name"":""point"",""cx"":346,""cy"":127}","{}"
16115879089172747.bmp,135994,"{}",4,2,"{""name"":""point"",""cx"":390,""cy"":157}","{}"
16115879089172747.bmp,135994,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":209}","{}"
16115879089186957.bmp,136322,"{}",4,0,"{""name"":""point"",""cx"":263,""cy"":101}","{}"
16115879089186957.bmp,136322,"{}",4,1,"{""name"":""point"",""cx"":346,""cy"":127}","{}"
16115879089186957.bmp,136322,"{}",4,2,"{""name"":""point"",""cx"":394,""cy"":157}","{}"
16115879089186957.bmp,136322,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":206}","{}"
16115879089201138.bmp,136328,"{}",4,0,"{""name"":""point"",""cx"":269,""cy"":102}","{}"
16115879089201138.bmp,136328,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":125}","{}"
16115879089201138.bmp,136328,"{}",4,2,"{""name"":""point"",""cx"":401,""cy"":157}","{}"
16115879089201138.bmp,136328,"{}",4,3,"{""name"":""point"",""cx"":436,""cy"":201}","{}"
16115879089215567.bmp,136604,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":100}","{}"
16115879089215567.bmp,136604,"{}",4,1,"{""name"":""point"",""cx"":345,""cy"":125}","{}"
16115879089215567.bmp,136604,"{}",4,2,"{""name"":""point"",""cx"":403,""cy"":159}","{}"
16115879089215567.bmp,136604,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":203}","{}"
16115879089229743.bmp,137056,"{}",4,0,"{""name"":""point"",""cx"":269,""cy"":98}","{}"
16115879089229743.bmp,137056,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":125}","{}"
16115879089229743.bmp,137056,"{}",4,2,"{""name"":""point"",""cx"":404,""cy"":160}","{}"
16115879089229743.bmp,137056,"{}",4,3,"{""name"":""point"",""cx"":433,""cy"":199}","{}"
16115879089243953.bmp,138200,"{}",4,0,"{""name"":""point"",""cx"":265,""cy"":102}","{}"
16115879089243953.bmp,138200,"{}",4,1,"{""name"":""point"",""cx"":344,""cy"":125}","{}"
16115879089243953.bmp,138200,"{}",4,2,"{""name"":""point"",""cx"":405,""cy"":162}","{}"
16115879089243953.bmp,138200,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":197}","{}"
16115879089258206.bmp,138439,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":98}","{}"
16115879089258206.bmp,138439,"{}",4,1,"{""name"":""point"",""cx"":348,""cy"":123}","{}"
16115879089258206.bmp,138439,"{}",4,2,"{""name"":""point"",""cx"":406,""cy"":162}","{}"
16115879089258206.bmp,138439,"{}",4,3,"{""name"":""point"",""cx"":433,""cy"":196}","{}"
16115879089272416.bmp,138926,"{}",4,0,"{""name"":""point"",""cx"":265,""cy"":101}","{}"
16115879089272416.bmp,138926,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":122}","{}"
16115879089272416.bmp,138926,"{}",4,2,"{""name"":""point"",""cx"":407,""cy"":162}","{}"
16115879089272416.bmp,138926,"{}",4,3,"{""name"":""point"",""cx"":432,""cy"":191}","{}"
16115879089286666.bmp,139488,"{}",4,0,"{""name"":""point"",""cx"":267,""cy"":98}","{}"
16115879089286666.bmp,139488,"{}",4,1,"{""name"":""point"",""cx"":346,""cy"":120}","{}"
16115879089286666.bmp,139488,"{}",4,2,"{""name"":""point"",""cx"":410,""cy"":162}","{}"
16115879089286666.bmp,139488,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":185}","{}"
16115879089300952.bmp,139698,"{}",4,0,"{""name"":""point"",""cx"":277,""cy"":93}","{}"
16115879089300952.bmp,139698,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":120}","{}"
16115879089300952.bmp,139698,"{}",4,2,"{""name"":""point"",""cx"":411,""cy"":161}","{}"
16115879089300952.bmp,139698,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":182}","{}"
16115879091119134.bmp,79707,"{}",4,0,"{""name"":""point"",""cx"":281,""cy"":99}","{}"
16115879091119134.bmp,79707,"{}",4,1,"{""name"":""point"",""cx"":313,""cy"":107}","{}"
16115879091119134.bmp,79707,"{}",4,2,"{""name"":""point"",""cx"":396,""cy"":162}","{}"
16115879091119134.bmp,79707,"{}",4,3,"{""name"":""point"",""cx"":428,""cy"":225}","{}"
16115879091132958.bmp,80220,"{}",4,0,"{""name"":""point"",""cx"":282,""cy"":98}","{}"
16115879091132958.bmp,80220,"{}",4,1,"{""name"":""point"",""cx"":318,""cy"":109}","{}"
16115879091132958.bmp,80220,"{}",4,2,"{""name"":""point"",""cx"":395,""cy"":158}","{}"
16115879091132958.bmp,80220,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":226}","{}"
16115879091146605.bmp,81157,"{}",4,0,"{""name"":""point"",""cx"":276,""cy"":98}","{}"
16115879091146605.bmp,81157,"{}",4,1,"{""name"":""point"",""cx"":319,""cy"":107}","{}"
16115879091146605.bmp,81157,"{}",4,2,"{""name"":""point"",""cx"":392,""cy"":157}","{}"
16115879091146605.bmp,81157,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":228}","{}"
16115879091160345.bmp,81323,"{}",4,0,"{""name"":""point"",""cx"":277,""cy"":101}","{}"
16115879091160345.bmp,81323,"{}",4,1,"{""name"":""point"",""cx"":324,""cy"":113}","{}"
16115879091160345.bmp,81323,"{}",4,2,"{""name"":""point"",""cx"":384,""cy"":163}","{}"
16115879091160345.bmp,81323,"{}",4,3,"{""name"":""point"",""cx"":427,""cy"":230}","{}"
16115879091174135.bmp,81838,"{}",4,0,"{""name"":""point"",""cx"":275,""cy"":102}","{}"
16115879091174135.bmp,81838,"{}",4,1,"{""name"":""point"",""cx"":326,""cy"":114}","{}"
16115879091174135.bmp,81838,"{}",4,2,"{""name"":""point"",""cx"":383,""cy"":165}","{}"
16115879091174135.bmp,81838,"{}",4,3,"{""name"":""point"",""cx"":426,""cy"":225}","{}"
16115879091187813.bmp,82390,"{}",4,0,"{""name"":""point"",""cx"":272,""cy"":102}","{}"
16115879091187813.bmp,82390,"{}",4,1,"{""name"":""point"",""cx"":325,""cy"":115}","{}"
16115879091187813.bmp,82390,"{}",4,2,"{""name"":""point"",""cx"":384,""cy"":167}","{}"
16115879091187813.bmp,82390,"{}",4,3,"{""name"":""point"",""cx"":430,""cy"":224}","{}"
16115879091215377.bmp,82709,"{}",4,0,"{""name"":""point"",""cx"":271,""cy"":99}","{}"
16115879091215377.bmp,82709,"{}",4,1,"{""name"":""point"",""cx"":326,""cy"":118}","{}"
16115879091215377.bmp,82709,"{}",4,2,"{""name"":""point"",""cx"":382,""cy"":165}","{}"
16115879091215377.bmp,82709,"{}",4,3,"{""name"":""point"",""cx"":428,""cy"":226}","{}"
16115879091229053.bmp,83721,"{}",4,0,"{""name"":""point"",""cx"":271,""cy"":100}","{}"
16115879091229053.bmp,83721,"{}",4,1,"{""name"":""point"",""cx"":330,""cy"":117}","{}"
16115879091229053.bmp,83721,"{}",4,2,"{""name"":""point"",""cx"":383,""cy"":163}","{}"
16115879091229053.bmp,83721,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":227}","{}"
16115879091256447.bmp,86577,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":100}","{}"
16115879091256447.bmp,86577,"{}",4,1,"{""name"":""point"",""cx"":341,""cy"":128}","{}"
16115879091256447.bmp,86577,"{}",4,2,"{""name"":""point"",""cx"":382,""cy"":161}","{}"
16115879091256447.bmp,86577,"{}",4,3,"{""name"":""point"",""cx"":430,""cy"":228}","{}"
16115879091270108.bmp,88152,"{}",4,0,"{""name"":""point"",""cx"":268,""cy"":102}","{}"
16115879091270108.bmp,88152,"{}",4,1,"{""name"":""point"",""cx"":341,""cy"":130}","{}"
16115879091270108.bmp,88152,"{}",4,2,"{""name"":""point"",""cx"":386,""cy"":162}","{}"
16115879091270108.bmp,88152,"{}",4,3,"{""name"":""point"",""cx"":428,""cy"":229}","{}"
16115879091310997.bmp,90885,"{}",4,0,"{""name"":""point"",""cx"":263,""cy"":100}","{}"
16115879091310997.bmp,90885,"{}",4,1,"{""name"":""point"",""cx"":341,""cy"":130}","{}"
16115879091310997.bmp,90885,"{}",4,2,"{""name"":""point"",""cx"":386,""cy"":164}","{}"
16115879091310997.bmp,90885,"{}",4,3,"{""name"":""point"",""cx"":431,""cy"":227}","{}"
16115879091338387.bmp,92536,"{}",4,0,"{""name"":""point"",""cx"":265,""cy"":100}","{}"
16115879091338387.bmp,92536,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":130}","{}"
16115879091338387.bmp,92536,"{}",4,2,"{""name"":""point"",""cx"":387,""cy"":158}","{}"
16115879091338387.bmp,92536,"{}",4,3,"{""name"":""point"",""cx"":431,""cy"":227}","{}"
16115879091352005.bmp,93107,"{}",4,0,"{""name"":""point"",""cx"":264,""cy"":100}","{}"
16115879091352005.bmp,93107,"{}",4,1,"{""name"":""point"",""cx"":344,""cy"":130}","{}"
16115879091352005.bmp,93107,"{}",4,2,"{""name"":""point"",""cx"":386,""cy"":158}","{}"
16115879091352005.bmp,93107,"{}",4,3,"{""name"":""point"",""cx"":429,""cy"":224}","{}"
16115879091365585.bmp,93802,"{}",4,0,"{""name"":""point"",""cx"":266,""cy"":102}","{}"
16115879091365585.bmp,93802,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":131}","{}"
16115879091365585.bmp,93802,"{}",4,2,"{""name"":""point"",""cx"":387,""cy"":158}","{}"
16115879091365585.bmp,93802,"{}",4,3,"{""name"":""point"",""cx"":432,""cy"":226}","{}"
16115879091392853.bmp,96010,"{}",4,0,"{""name"":""point"",""cx"":267,""cy"":104}","{}"
16115879091392853.bmp,96010,"{}",4,1,"{""name"":""point"",""cx"":341,""cy"":130}","{}"
16115879091392853.bmp,96010,"{}",4,2,"{""name"":""point"",""cx"":387,""cy"":157}","{}"
16115879091392853.bmp,96010,"{}",4,3,"{""name"":""point"",""cx"":431,""cy"":224}","{}"
16115879091433887.bmp,98390,"{}",4,0,"{""name"":""point"",""cx"":267,""cy"":105}","{}"
16115879091433887.bmp,98390,"{}",4,1,"{""name"":""point"",""cx"":342,""cy"":128}","{}"
16115879091433887.bmp,98390,"{}",4,2,"{""name"":""point"",""cx"":389,""cy"":157}","{}"
16115879091433887.bmp,98390,"{}",4,3,"{""name"":""point"",""cx"":435,""cy"":221}","{}"
16115879091461227.bmp,99373,"{}",4,0,"{""name"":""point"",""cx"":264,""cy"":104}","{}"
16115879091461227.bmp,99373,"{}",4,1,"{""name"":""point"",""cx"":344,""cy"":125}","{}"
16115879091461227.bmp,99373,"{}",4,2,"{""name"":""point"",""cx"":389,""cy"":159}","{}"
16115879091461227.bmp,99373,"{}",4,3,"{""name"":""point"",""cx"":438,""cy"":215}","{}"
16115879091488483.bmp,99869,"{}",4,0,"{""name"":""point"",""cx"":263,""cy"":101}","{}"
16115879091488483.bmp,99869,"{}",4,1,"{""name"":""point"",""cx"":344,""cy"":129}","{}"
16115879091488483.bmp,99869,"{}",4,2,"{""name"":""point"",""cx"":397,""cy"":158}","{}"
16115879091488483.bmp,99869,"{}",4,3,"{""name"":""point"",""cx"":439,""cy"":216}","{}"
16115879091502144.bmp,99971,"{}",4,0,"{""name"":""point"",""cx"":263,""cy"":102}","{}"
16115879091502144.bmp,99971,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":126}","{}"
16115879091502144.bmp,99971,"{}",4,2,"{""name"":""point"",""cx"":393,""cy"":156}","{}"
16115879091502144.bmp,99971,"{}",4,3,"{""name"":""point"",""cx"":437,""cy"":211}","{}"
16115879091515791.bmp,100196,"{}",4,0,"{""name"":""point"",""cx"":270,""cy"":101}","{}"
16115879091515791.bmp,100196,"{}",4,1,"{""name"":""point"",""cx"":343,""cy"":126}","{}"
16115879091515791.bmp,100196,"{}",4,2,"{""name"":""point"",""cx"":400,""cy"":162}","{}"
16115879091515791.bmp,100196,"{}",4,3,"{""name"":""point"",""cx"":436,""cy"":205}","{}"
16115879091529422.bmp,99978,"{}",4,0,"{""name"":""point"",""cx"":272,""cy"":101}","{}"
16115879091529422.bmp,99978,"{}",4,1,"{""name"":""point"",""cx"":339,""cy"":124}","{}"
16115879091529422.bmp,99978,"{}",4,2,"{""name"":""point"",""cx"":398,""cy"":159}","{}"
16115879091529422.bmp,99978,"{}",4,3,"{""name"":""point"",""cx"":434,""cy"":196}","{}"
16115879091543128.bmp,99284,"{}",4,0,"{""name"":""point"",""cx"":269,""cy"":102}","{}"
